M,K,time,A,B
4096,4096,90107.337350,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,90016.935582,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,90665.265508,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,90141.878148,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,89625.679146,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
512,512,67.099809,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,70.445362,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,67.534861,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,67.462760,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,67.073889,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,67.056752,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,67.398280,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,67.379200,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,67.039686,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,66.994756,./dataset/512_512_50.tns,./dataset/512_512_50.tns
1024,1024,103.218725,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,101.291114,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,101.396898,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,100.653989,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,100.492890,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,101.496402,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,100.356379,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,100.392636,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,100.510157,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,108.424945,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
4096,4096,67974.375888,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,67942.254128,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68176.786524,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68094.238847,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68187.234126,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68053.696374,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68175.081065,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68472.525748,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68403.932868,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
4096,4096,68171.114394,./dataset/4096_4096_70.tns,./dataset/4096_4096_70.tns
1024,1024,721.938627,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,722.450408,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,722.388462,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,721.459114,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,722.454012,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,722.103119,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,727.090181,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,721.684071,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,721.883859,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,722.223524,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,377.515505,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,377.353575,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,377.907490,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,379.445860,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,377.551670,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,376.182984,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,376.096750,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,376.196815,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,376.267584,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,376.193229,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
512,512,126.731125,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,126.805370,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,126.704093,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,126.877692,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,126.951776,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,127.267244,./dataset/512_512_90.tns,./dataset/512_512_90.tns
