M,K,time,A,B
4096,4096,24.21670227,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,24.815191678,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,24.844904341,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,24.926779867,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,25.019412479,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,24.879763264,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,25.030482184,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,24.986091071,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,24.992380588,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,25.089410258,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
512,512,1.375120666,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.36863338,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.370455856,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.36940084,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.363614497,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.371338434,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.38070808,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.375544659,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.37724201,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.370019997,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,1.130099046,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.127271626,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.12575432,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.122913978,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.127206827,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.134896177,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.123166064,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.120478076,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.12184162,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,1.127437858,./dataset/512_512_10.tns,./dataset/512_512_10.tns
4096,4096,17.993987196,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,17.895172448,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,17.937104401,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,18.005664061,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,17.808150754,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,18.006532304,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,18.160551633,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,18.033751987,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,26.713671081,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,18.118685082,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
2048,2048,3.557696724,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.504718027,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.522724109,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.493671332,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.497500848,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.488517827,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.487937611,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.488851945,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.524008969,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,3.490087228,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
4096,4096,11.168990321,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.290753065,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.189083336,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.217051958,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.181179661,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,11.16580407,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
