M,K,time,A,B,dense
4096,4096,1486.5410327911377,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1492.295265197754,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1501.2104511260986,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1492.030382156372,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1493.3738708496094,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1492.365837097168,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1494.6184158325195,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1496.0978031158447,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1491.9531345367432,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,1487.7004623413086,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns,0
4096,4096,39417.977809906006,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39752.69532203674,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39511.88588142395,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39691.75171852112,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,38721.62485122681,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39520.331144332886,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39441.24412536621,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39656.736850738525,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39510.05816459656,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
4096,4096,39747.75290489197,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns,0
512,512,30.860185623168945,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,30.867815017700195,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,30.81035614013672,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,30.8682918548584,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,30.88545799255371,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,31.068086624145508,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,30.84278106689453,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,30.17425537109375,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,29.83832359313965,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
512,512,31.008243560791016,./dataset/512_512_50.tns,./dataset/512_512_50.tns,0
1024,1024,58.15768241882324,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,58.492422103881836,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,58.400869369506836,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,58.24875831604004,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,58.446407318115234,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,58.3648681640625,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,58.60424041748047,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,57.23881721496582,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
1024,1024,58.34794044494629,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns,0
